Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-09-04T14:51:45.293473+00:00,500,0,29924.549,30000.563,0.0,30001.069,30001.546,30004.973,30288.703,0.131,3
FinalTest,2,2025-09-04T14:53:15.375557+00:00,650,0,29943.984,30000.683,0.0,30003.897,30013.881,30022.202,35734.785,0.072,3
FinalTest,3,2025-09-04T14:54:45.579950+00:00,800,0,29949.85,30000.708,0.0,30013.458,30021.774,30048.442,37054.706,0.068,3
FinalTest,4,2025-09-04T14:56:15.980511+00:00,950,0,29982.508,30000.763,0.0,30028.512,30042.817,30182.851,38437.387,0.079,3
FinalTest,5,2025-09-04T14:57:46.276079+00:00,1100,0,29981.75,30000.772,0.0,30040.244,30059.604,30268.651,41733.232,0.087,3
FinalTest,6,2025-09-04T14:59:16.497752+00:00,1300,0,29994.318,30000.8,0.0,30039.328,30082.747,30897.722,48444.616,0.062,3
FinalTest,7,2025-09-04T15:00:50.211356+00:00,1500,0,30046.619,30000.848,0.0,30037.246,30174.269,32541.019,43187.339,0.132,3
FinalTest,8,2025-09-04T15:02:21.002957+00:00,1700,0,30102.081,30000.816,0.0,30019.644,30035.847,31444.257,55530.317,0.058,3
FinalTest,9,2025-09-04T15:03:51.502382+00:00,1900,0,30084.101,30001.364,0.0,30517.839,30524.643,30537.779,54098.263,0.067,4
FinalTest,10,2025-09-04T15:05:21.992913+00:00,2100,0,30021.735,30000.738,0.0,30003.759,30012.995,30779.896,58041.237,0.109,3
FinalTest,11,2025-09-04T15:06:52.778113+00:00,2300,0,30046.738,30000.803,0.0,30019.472,30134.827,31973.064,45132.332,0.067,3
FinalTest,12,2025-09-04T15:08:22.952009+00:00,2500,0,29987.174,30000.798,0.0,30012.253,30023.997,30263.414,56995.483,0.101,3
FinalTest,13,2025-09-04T15:09:53.879605+00:00,2700,0,30111.592,30000.772,0.0,30010.553,30031.492,31103.557,55194.364,0.131,3
FinalTest,14,2025-09-04T15:11:24.634204+00:00,2900,0,30008.006,30000.802,0.0,30018.079,30131.13,30724.92,44713.041,0.282,3
FinalTest,15,2025-09-04T15:12:57.097615+00:00,3100,0,30048.859,30000.792,0.0,30012.86,30028.014,31984.267,56140.162,0.144,3
FinalTest,16,2025-09-04T15:14:27.503394+00:00,3300,0,30441.826,30000.751,0.0,30008.38,30018.665,56709.181,57410.586,0.129,3
FinalTest,17,2025-09-04T15:15:57.855410+00:00,3500,0,29993.425,30000.827,0.0,30014.508,30027.435,30280.202,56591.366,0.232,3
FinalTest,18,2025-09-04T15:17:28.368889+00:00,3700,0,30022.384,30000.727,0.0,30009.14,30016.026,30518.829,59065.722,0.576,3
FinalTest,19,2025-09-04T15:18:58.610067+00:00,3900,0,29970.784,30000.879,0.0,30013.334,30021.992,30199.075,53263.662,0.259,3
FinalTest,20,2025-09-04T15:20:28.790168+00:00,4000,0,29991.033,30000.726,0.0,30002.968,30010.836,30118.106,58215.069,0.203,3
FinalTest,21,2025-09-04T15:21:59.035911+00:00,3800,0,29998.542,30000.749,0.0,30005.087,30013.138,30284.149,58084.915,0.162,3
FinalTest,22,2025-09-04T15:23:30.208061+00:00,3600,0,30035.573,30000.783,0.0,30010.227,30036.506,31013.495,46952.123,0.07,3
FinalTest,23,2025-09-04T15:25:01.206307+00:00,3400,0,30032.106,30000.82,0.0,30013.429,30096.17,33349.351,40508.448,0.088,3
FinalTest,24,2025-09-04T15:26:31.378452+00:00,3200,0,29990.627,30000.783,0.0,30009.129,30018.804,30116.423,57054.569,0.068,3
FinalTest,25,2025-09-04T15:28:01.531295+00:00,3000,0,30040.533,30000.798,0.0,30011.584,30025.707,30601.48,52049.594,0.07,3
FinalTest,26,2025-09-04T15:29:31.746133+00:00,2800,0,30004.241,30000.825,0.0,30018.501,30077.414,30944.762,39771.973,0.072,3
FinalTest,27,2025-09-04T15:31:01.924909+00:00,2600,0,29989.472,30000.832,0.0,30014.622,30027.713,30179.431,53748.753,0.126,3
FinalTest,28,2025-09-04T15:32:32.943951+00:00,2400,0,30173.877,30000.799,0.0,30014.174,30057.895,34366.247,55985.934,0.062,3
FinalTest,29,2025-09-04T15:34:03.867790+00:00,2200,0,30104.339,30000.779,0.0,30014.636,30038.051,36002.898,54358.204,0.058,3
FinalTest,30,2025-09-04T15:35:34.360232+00:00,2000,0,30052.108,30000.774,0.0,30015.728,30035.498,32709.251,40321.991,0.068,3
