Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-09-11T14:22:45.208055+00:00,500,500.01335623176834,0.092,0.085,0.0,0.104,0.123,0.204,3.734,0.059,0
FinalTest,2,2025-09-11T14:23:45.404233+00:00,650,650.0221942494634,0.093,0.087,0.0,0.102,0.121,0.21,3.62,0.063,0
FinalTest,3,2025-09-11T14:24:45.650988+00:00,800,800.025192019939,0.086,0.082,0.0,0.095,0.108,0.166,3.581,0.06,0
FinalTest,4,2025-09-11T14:25:45.939647+00:00,950,950.0166691349791,0.095,0.088,0.0,0.111,0.126,0.209,4.649,0.055,0
FinalTest,5,2025-09-11T14:26:46.360575+00:00,1100,1099.988263554063,0.093,0.087,0.0,0.109,0.123,0.205,4.845,0.057,1
FinalTest,6,2025-09-11T14:27:46.810553+00:00,1300,1300.0018785893812,0.109,0.092,0.0,0.158,0.192,0.286,3.74,0.056,0
FinalTest,7,2025-09-11T14:28:47.317601+00:00,1500,1500.0019292524812,0.122,0.088,0.0,0.122,0.161,1.232,6.486,0.052,0
FinalTest,8,2025-09-11T14:29:47.820388+00:00,1700,1700.0050616080273,0.144,0.098,0.0,0.207,0.26,1.037,6.493,0.053,0
FinalTest,9,2025-09-11T14:30:48.390955+00:00,1900,1900.0139309971428,0.106,0.093,0.0,0.134,0.162,0.29,20.23,0.049,0
FinalTest,10,2025-09-11T14:31:49.035755+00:00,2100,2099.821647653597,0.114,0.095,0.0,0.139,0.172,0.388,15.783,0.049,1
FinalTest,11,2025-09-11T14:32:49.782383+00:00,2300,2300.0070740934243,0.154,0.102,0.0,0.209,0.285,1.614,11.724,0.047,0
FinalTest,12,2025-09-11T14:33:50.536288+00:00,2500,2499.773387879817,0.116,0.097,0.0,0.14,0.169,0.477,14.23,0.048,1
FinalTest,13,2025-09-11T14:34:51.401743+00:00,2700,2700.000174165603,0.133,0.104,0.0,0.178,0.252,0.592,7.757,0.046,0
FinalTest,14,2025-09-11T14:35:52.382793+00:00,2900,2900.047207740489,0.294,0.215,0.0,0.436,0.548,2.563,10.091,0.047,0
FinalTest,15,2025-09-11T14:36:53.299021+00:00,3100,3100.013726292444,0.235,0.146,0.0,0.409,0.508,1.898,13.615,0.045,0
FinalTest,16,2025-09-11T14:37:54.281488+00:00,3300,3300.011237018349,0.153,0.12,0.0,0.219,0.341,0.699,14.242,0.043,0
FinalTest,17,2025-09-11T14:38:55.328711+00:00,3500,3499.9566248649116,0.152,0.128,0.0,0.194,0.248,0.771,5.847,0.044,1
FinalTest,18,2025-09-11T14:39:56.437673+00:00,3700,3699.86096388597,0.147,0.116,0.0,0.189,0.232,0.841,14.277,0.044,1
FinalTest,19,2025-09-11T14:40:57.678358+00:00,3900,3899.8842708180127,0.207,0.148,0.0,0.223,0.278,1.41,42.98,0.044,1
FinalTest,20,2025-09-11T14:41:59.036713+00:00,4000,3999.991089545595,0.416,0.163,0.0,0.474,0.695,4.475,104.894,0.045,0
FinalTest,21,2025-09-11T14:43:00.300906+00:00,3800,3800.016888035054,0.3,0.157,0.0,0.497,0.669,2.865,45.367,0.044,0
FinalTest,22,2025-09-11T14:44:01.404547+00:00,3600,3599.981172010803,0.203,0.119,0.0,0.206,0.263,0.975,73.254,0.044,1
FinalTest,23,2025-09-11T14:45:02.510259+00:00,3400,3399.781287504546,0.149,0.122,0.0,0.19,0.243,0.747,6.741,0.043,1
FinalTest,24,2025-09-11T14:46:03.531086+00:00,3200,3199.926121358794,0.208,0.117,0.0,0.277,0.403,2.218,33.346,0.047,1
FinalTest,25,2025-09-11T14:47:04.416656+00:00,3000,3000.012905715582,0.112,0.097,0.0,0.147,0.171,0.352,13.841,0.045,0
FinalTest,26,2025-09-11T14:48:05.321139+00:00,2800,2799.9594588217237,0.115,0.096,0.0,0.157,0.185,0.412,11.312,0.047,1
FinalTest,27,2025-09-11T14:49:06.169912+00:00,2600,2599.7698214440156,0.132,0.1,0.0,0.167,0.251,0.575,15.832,0.05,1
FinalTest,28,2025-09-11T14:50:06.910774+00:00,2400,2400.0102296392297,0.119,0.1,0.0,0.136,0.162,0.487,8.23,0.046,0
FinalTest,29,2025-09-11T14:51:07.573077+00:00,2200,2200.003058597423,0.107,0.093,0.0,0.131,0.15,0.314,8.186,0.048,0
FinalTest,30,2025-09-11T14:52:08.172074+00:00,2000,1999.9856404637717,0.112,0.09,0.0,0.132,0.167,0.479,5.454,0.046,1
