Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-07-22T20:07:14.353417+00:00,500,500.01712202797427,0.091,0.086,0.0,0.101,0.118,0.202,2.251,0.058,0
FinalTest,2,2025-07-22T20:08:14.551809+00:00,650,650.0189718978934,0.088,0.084,0.0,0.098,0.107,0.158,4.607,0.062,0
FinalTest,3,2025-07-22T20:09:14.791568+00:00,800,800.0166348658913,0.087,0.084,0.0,0.097,0.105,0.16,3.389,0.058,0
FinalTest,4,2025-07-22T20:10:15.074574+00:00,950,950.0087510056098,0.084,0.079,0.0,0.101,0.111,0.152,4.596,0.05,0
FinalTest,5,2025-07-22T20:11:15.440153+00:00,1100,1100.0130695119485,0.088,0.082,0.0,0.105,0.116,0.197,3.606,0.049,0
FinalTest,6,2025-07-22T20:12:15.883026+00:00,1300,1299.9880802436562,0.121,0.092,0.0,0.144,0.183,0.515,6.266,0.052,1
FinalTest,7,2025-07-22T20:13:16.397158+00:00,1500,1500.0140415064413,0.13,0.087,0.0,0.117,0.157,1.498,4.472,0.05,0
FinalTest,8,2025-07-22T20:14:16.972560+00:00,1700,1700.0097165755362,0.167,0.09,0.0,0.156,0.302,2.407,6.446,0.05,0
FinalTest,9,2025-07-22T20:15:17.626702+00:00,1900,1900.0142690173257,0.183,0.12,0.0,0.272,0.323,1.514,6.657,0.049,0
FinalTest,10,2025-07-22T20:16:18.340400+00:00,2100,2100.01075394507,0.104,0.096,0.0,0.131,0.144,0.243,4.284,0.047,0
FinalTest,11,2025-07-22T20:17:19.111537+00:00,2300,2300.020477744041,0.122,0.099,0.0,0.147,0.184,0.524,4.922,0.048,0
FinalTest,12,2025-07-22T20:18:19.859019+00:00,2500,2500.001001132075,0.181,0.11,0.0,0.273,0.359,2.012,8.924,0.048,0
FinalTest,13,2025-07-22T20:19:20.669319+00:00,2700,2700.001288665615,0.125,0.104,0.0,0.166,0.214,0.418,6.938,0.046,0
FinalTest,14,2025-07-22T20:20:21.533955+00:00,2900,2900.007038220415,0.244,0.175,0.0,0.401,0.483,1.916,14.617,0.048,0
FinalTest,15,2025-07-22T20:21:22.491407+00:00,3100,3100.0167251019816,0.277,0.154,0.0,0.428,0.555,2.68,33.298,0.04,0
FinalTest,16,2025-07-22T20:22:23.489368+00:00,3300,3300.000140375964,0.231,0.122,0.0,0.195,0.252,1.387,88.4,0.045,0
FinalTest,17,2025-07-22T20:23:24.588737+00:00,3500,3499.99841675151,0.359,0.186,0.0,0.526,0.7,3.924,56.281,0.044,0
FinalTest,18,2025-07-22T20:24:25.696037+00:00,3700,3700.0062461268158,0.155,0.136,0.0,0.203,0.239,0.712,6.834,0.043,0
FinalTest,19,2025-07-22T20:25:26.850146+00:00,3900,3899.9981876220186,0.248,0.147,0.0,0.216,0.261,2.063,75.286,0.045,0
FinalTest,20,2025-07-22T20:26:28.210885+00:00,4000,4000.045510917805,0.445,0.211,0.0,0.637,1.076,4.895,55.951,0.045,0
FinalTest,21,2025-07-22T20:27:29.463130+00:00,3800,3800.0653946518846,0.423,0.196,0.0,0.633,1.106,4.541,49.038,0.047,0
FinalTest,22,2025-07-22T20:28:30.681057+00:00,3600,3600.0588318757273,0.428,0.148,0.0,0.437,0.678,3.122,128.87,0.047,0
FinalTest,23,2025-07-22T20:29:31.693900+00:00,3400,3400.017616617633,0.18,0.125,0.0,0.255,0.387,1.476,8.293,0.04,0
FinalTest,24,2025-07-22T20:30:32.666001+00:00,3200,3200.0008579825007,0.232,0.147,0.0,0.4,0.484,1.817,14.747,0.046,0
FinalTest,25,2025-07-22T20:31:33.554985+00:00,3000,3000.010485986652,0.316,0.149,0.0,0.42,0.62,3.204,50.861,0.043,0
FinalTest,26,2025-07-22T20:32:34.487434+00:00,2800,2800.011021102315,0.19,0.122,0.0,0.315,0.394,1.775,6.62,0.05,0
FinalTest,27,2025-07-22T20:33:35.300877+00:00,2600,2600.0093752440007,0.116,0.098,0.0,0.151,0.194,0.387,6.296,0.046,0
FinalTest,28,2025-07-22T20:34:36.109974+00:00,2400,2400.0041538893693,0.126,0.106,0.0,0.153,0.204,0.537,14.929,0.048,0
FinalTest,29,2025-07-22T20:35:36.812294+00:00,2200,2200.0054102899717,0.146,0.104,0.0,0.215,0.274,1.05,6.874,0.045,0
FinalTest,30,2025-07-22T20:36:37.398098+00:00,2000,2000.0056216959822,0.155,0.104,0.0,0.233,0.284,1.22,6.099,0.048,0
