Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-07-22T18:02:37.788870+00:00,500,500.0109207385198,0.092,0.087,0.0,0.104,0.123,0.194,3.065,0.062,0
FinalTest,2,2025-07-22T18:03:37.982933+00:00,650,650.0201915013729,0.088,0.084,0.0,0.098,0.108,0.169,3.615,0.061,0
FinalTest,3,2025-07-22T18:04:38.231294+00:00,800,800.0251101614589,0.084,0.08,0.0,0.092,0.101,0.144,3.946,0.06,0
FinalTest,4,2025-07-22T18:05:38.515062+00:00,950,950.0050977431879,0.085,0.08,0.0,0.102,0.113,0.168,3.548,0.052,0
FinalTest,5,2025-07-22T18:06:38.863034+00:00,1100,1099.981018386614,0.095,0.087,0.0,0.113,0.145,0.227,4.019,0.051,1
FinalTest,6,2025-07-22T18:07:39.260474+00:00,1300,1300.005644008529,0.098,0.089,0.0,0.121,0.144,0.239,5.236,0.051,0
FinalTest,7,2025-07-22T18:08:39.731430+00:00,1500,1500.0155397549922,0.103,0.092,0.0,0.134,0.164,0.261,3.816,0.051,0
FinalTest,8,2025-07-22T18:09:40.255271+00:00,1700,1700.0121841856587,0.108,0.095,0.0,0.141,0.174,0.289,5.734,0.05,0
FinalTest,9,2025-07-22T18:10:40.814155+00:00,1900,1899.9938230725643,0.112,0.097,0.0,0.153,0.193,0.324,5.52,0.049,1
FinalTest,10,2025-07-22T18:11:41.458105+00:00,2100,2100.010861361641,0.113,0.1,0.0,0.144,0.167,0.302,9.989,0.049,0
FinalTest,11,2025-07-22T18:12:42.171117+00:00,2300,2300.0022958239583,0.115,0.102,0.0,0.151,0.173,0.296,6.427,0.049,0
FinalTest,12,2025-07-22T18:13:43.008965+00:00,2500,2500.0044553293087,0.117,0.104,0.0,0.153,0.18,0.385,5.847,0.047,0
FinalTest,13,2025-07-22T18:14:43.808697+00:00,2700,2700.013200119719,0.123,0.108,0.0,0.165,0.191,0.4,5.29,0.047,0
FinalTest,14,2025-07-22T18:15:44.789346+00:00,2900,2900.0106826396236,0.166,0.114,0.0,0.179,0.215,0.737,49.051,0.047,0
FinalTest,15,2025-07-22T18:16:45.840482+00:00,3100,3100.010693280219,0.138,0.123,0.0,0.187,0.215,0.467,6.413,0.044,0
FinalTest,16,2025-07-22T18:17:46.854523+00:00,3300,3300.0054163752675,0.145,0.123,0.0,0.197,0.229,0.554,16.508,0.041,0
FinalTest,17,2025-07-22T18:18:47.939979+00:00,3500,3499.9973870479557,0.196,0.135,0.0,0.212,0.248,0.894,64.735,0.042,0
FinalTest,18,2025-07-22T18:19:49.182409+00:00,3700,3700.0081641913475,0.148,0.131,0.0,0.195,0.224,0.617,8.544,0.046,0
FinalTest,19,2025-07-22T18:20:50.378916+00:00,3900,3899.997788817905,0.197,0.158,0.0,0.288,0.382,0.999,11.952,0.04,0
FinalTest,20,2025-07-22T18:21:51.622327+00:00,4000,4000.060188372313,0.236,0.162,0.0,0.377,0.512,1.548,26.879,0.045,0
FinalTest,21,2025-07-22T18:22:52.903830+00:00,3800,3800.0031052131094,0.419,0.17,0.0,0.455,0.62,3.416,121.972,0.046,0
FinalTest,22,2025-07-22T18:23:54.031371+00:00,3600,3599.9771717600515,0.272,0.129,0.0,0.234,0.357,1.158,112.697,0.044,1
FinalTest,23,2025-07-22T18:24:55.084608+00:00,3400,3399.9895438109006,0.303,0.148,0.0,0.301,0.424,2.61,99.599,0.045,0
FinalTest,24,2025-07-22T18:25:56.198875+00:00,3200,3199.9955359296437,0.357,0.138,0.0,0.279,0.394,3.126,131.689,0.045,0
FinalTest,25,2025-07-22T18:26:57.161341+00:00,3000,3000.0049766082557,0.208,0.13,0.0,0.246,0.333,0.967,64.166,0.044,0
FinalTest,26,2025-07-22T18:27:58.037699+00:00,2800,2800.007896962611,0.124,0.108,0.0,0.166,0.191,0.382,15.063,0.046,0
FinalTest,27,2025-07-22T18:28:58.816588+00:00,2600,2600.006663236456,0.116,0.103,0.0,0.153,0.174,0.337,6.333,0.046,0
FinalTest,28,2025-07-22T18:29:59.536356+00:00,2400,2400.0177834685996,0.116,0.111,0.0,0.147,0.165,0.282,4.867,0.046,0
FinalTest,29,2025-07-22T18:31:00.202155+00:00,2200,2200.0127653974437,0.112,0.102,0.0,0.143,0.161,0.283,5.816,0.048,0
FinalTest,30,2025-07-22T18:32:00.795122+00:00,2000,2000.010597711136,0.105,0.095,0.0,0.134,0.153,0.256,5.378,0.047,0
