Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-09-15T13:44:06.463844+00:00,500,500.0211115663588,0.092,0.086,0.0,0.102,0.121,0.206,3.394,0.059,0
FinalTest,2,2025-09-15T13:45:06.664451+00:00,650,650.0207729088461,0.084,0.08,0.0,0.093,0.105,0.155,3.451,0.059,0
FinalTest,3,2025-09-15T13:46:06.904436+00:00,800,800.0221266386349,0.085,0.081,0.0,0.094,0.105,0.167,3.524,0.059,0
FinalTest,4,2025-09-15T13:47:07.187959+00:00,950,950.0011980465109,0.093,0.087,0.0,0.11,0.125,0.179,4.675,0.053,0
FinalTest,5,2025-09-15T13:48:07.533572+00:00,1100,1099.9820650405998,0.094,0.088,0.0,0.11,0.123,0.194,3.726,0.052,1
FinalTest,6,2025-09-15T13:49:07.946847+00:00,1300,1300.002401516103,0.115,0.097,0.0,0.156,0.193,0.356,4.951,0.051,0
FinalTest,7,2025-09-15T13:50:08.512586+00:00,1500,1500.0026088918585,0.129,0.102,0.0,0.173,0.223,0.495,16.684,0.051,0
FinalTest,8,2025-09-15T13:51:09.042884+00:00,1700,1700.0131321835222,0.129,0.105,0.0,0.187,0.242,0.452,4.197,0.055,0
FinalTest,9,2025-09-15T13:52:09.641198+00:00,1900,1900.0043715750721,0.117,0.099,0.0,0.157,0.198,0.36,6.155,0.048,0
FinalTest,10,2025-09-15T13:53:10.284875+00:00,2100,2100.010787300412,0.147,0.113,0.0,0.235,0.285,0.492,6.837,0.05,0
FinalTest,11,2025-09-15T13:54:11.005823+00:00,2300,2300.014122582712,0.151,0.113,0.0,0.236,0.31,0.601,18.835,0.047,0
FinalTest,12,2025-09-15T13:55:11.793642+00:00,2500,2500.0027455030154,0.131,0.108,0.0,0.182,0.234,0.49,7.058,0.046,0
FinalTest,13,2025-09-15T13:56:12.648158+00:00,2700,2700.0132508550314,0.143,0.121,0.0,0.2,0.24,0.524,6.149,0.046,0
FinalTest,14,2025-09-15T13:57:13.545450+00:00,2900,2899.989994803684,0.184,0.127,0.0,0.21,0.258,0.764,57.316,0.049,1
FinalTest,15,2025-09-15T13:58:14.536229+00:00,3100,3100.0137094780416,0.144,0.123,0.0,0.196,0.244,0.588,8.092,0.045,0
FinalTest,16,2025-09-15T13:59:15.666568+00:00,3300,3299.965275456306,0.241,0.127,0.0,0.22,0.28,1.071,82.534,0.046,1
FinalTest,17,2025-09-15T14:00:16.785832+00:00,3500,3500.0114753126236,0.156,0.134,0.0,0.216,0.256,0.649,10.622,0.047,0
FinalTest,18,2025-09-15T14:01:18.067443+00:00,3700,3700.008618430075,0.175,0.141,0.0,0.214,0.251,0.912,26.789,0.047,0
FinalTest,19,2025-09-15T14:02:19.372278+00:00,3900,3900.0678098808858,0.19,0.16,0.0,0.261,0.335,0.976,6.458,0.046,0
FinalTest,20,2025-09-15T14:03:20.706026+00:00,4000,4000.0476489675993,0.38,0.177,0.0,0.355,0.512,4.181,102.96,0.048,0
FinalTest,21,2025-09-15T14:04:21.870050+00:00,3800,3800.0591323908056,0.362,0.167,0.0,0.32,0.429,3.782,90.999,0.044,0
FinalTest,22,2025-09-15T14:05:23.124757+00:00,3600,3600.002806382188,0.408,0.246,0.0,0.649,0.901,3.461,24.985,0.045,0
FinalTest,23,2025-09-15T14:06:24.330888+00:00,3400,3400.011625036414,0.534,0.342,0.0,0.726,1.512,4.641,34.434,0.047,0
FinalTest,24,2025-09-15T14:07:25.333712+00:00,3200,3200.0029296484577,0.26,0.139,0.0,0.408,0.587,2.705,28.643,0.045,0
FinalTest,25,2025-09-15T14:08:26.296474+00:00,3000,2999.9940176620275,0.172,0.119,0.0,0.191,0.236,0.741,50.55,0.047,0
FinalTest,26,2025-09-15T14:09:27.173405+00:00,2800,2800.011320745052,0.171,0.117,0.0,0.191,0.235,0.716,43.534,0.049,0
FinalTest,27,2025-09-15T14:10:28.065484+00:00,2600,2599.997016416757,0.124,0.106,0.0,0.17,0.208,0.412,6.611,0.046,1
FinalTest,28,2025-09-15T14:11:28.794682+00:00,2400,2400.0143943596254,0.125,0.111,0.0,0.169,0.209,0.37,12.99,0.046,0
FinalTest,29,2025-09-15T14:12:29.484489+00:00,2200,2200.008796588506,0.118,0.103,0.0,0.161,0.196,0.325,5.439,0.047,0
FinalTest,30,2025-09-15T14:13:30.081824+00:00,2000,2000.0055475282836,0.12,0.101,0.0,0.165,0.204,0.354,19.734,0.048,0
