Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-07-23T13:08:05.259780+00:00,500,500.01612997866897,0.094,0.089,0.0,0.104,0.123,0.188,3.045,0.068,0
FinalTest,2,2025-07-23T13:09:05.453809+00:00,650,649.9951785746364,0.094,0.087,0.0,0.102,0.118,0.201,3.788,0.068,1
FinalTest,3,2025-07-23T13:10:05.725828+00:00,800,800.0069418448564,0.087,0.082,0.0,0.095,0.107,0.173,3.543,0.062,1
FinalTest,4,2025-07-23T13:11:06.084579+00:00,950,950.0085295407481,0.095,0.089,0.0,0.111,0.125,0.211,5.205,0.061,0
FinalTest,5,2025-07-23T13:12:06.508184+00:00,1100,1099.9964453459615,0.094,0.087,0.0,0.11,0.124,0.218,4.487,0.053,0
FinalTest,6,2025-07-23T13:13:06.906900+00:00,1300,1300.0059580789732,0.1,0.09,0.0,0.123,0.152,0.238,5.008,0.056,0
FinalTest,7,2025-07-23T13:14:07.384772+00:00,1500,1500.0061685522398,0.114,0.093,0.0,0.175,0.209,0.305,3.934,0.055,0
FinalTest,8,2025-07-23T13:15:07.964929+00:00,1700,1700.0098946525904,0.191,0.133,0.0,0.258,0.31,2.148,7.067,0.054,0
FinalTest,9,2025-07-23T13:16:08.587110+00:00,1900,1899.9896263839744,0.176,0.119,0.0,0.264,0.316,1.191,8.175,0.05,1
FinalTest,10,2025-07-23T13:17:09.349980+00:00,2100,2100.0115470884925,0.103,0.092,0.0,0.129,0.146,0.262,4.483,0.05,0
FinalTest,11,2025-07-23T13:18:10.141713+00:00,2300,2300.0038449254844,0.126,0.099,0.0,0.147,0.186,0.647,5.08,0.047,0
FinalTest,12,2025-07-23T13:19:10.893274+00:00,2500,2500.0053508387914,0.231,0.132,0.0,0.331,0.413,2.378,40.97,0.043,0
FinalTest,13,2025-07-23T13:20:11.707366+00:00,2700,2699.9976123471115,0.138,0.101,0.0,0.178,0.247,1.007,6.202,0.044,1
FinalTest,14,2025-07-23T13:21:12.576025+00:00,2900,2899.94544277341,0.123,0.11,0.0,0.163,0.184,0.392,5.242,0.046,1
FinalTest,15,2025-07-23T13:22:13.531966+00:00,3100,3100.018240507327,0.147,0.119,0.0,0.188,0.262,0.769,7.868,0.046,0
FinalTest,16,2025-07-23T13:23:14.517790+00:00,3300,3299.891961493514,0.154,0.126,0.0,0.174,0.2,1.134,7.928,0.044,1
FinalTest,17,2025-07-23T13:24:15.571021+00:00,3500,3500.0123150266645,0.139,0.129,0.0,0.184,0.205,0.475,11.194,0.047,0
FinalTest,18,2025-07-23T13:25:16.680837+00:00,3700,3700.0133311914155,0.149,0.133,0.0,0.196,0.224,0.636,7.828,0.044,0
FinalTest,19,2025-07-23T13:26:17.884493+00:00,3900,3899.9903336350308,0.319,0.151,0.0,0.22,0.27,1.774,126.603,0.047,0
FinalTest,20,2025-07-23T13:27:19.240398+00:00,4000,4000.068703646694,0.181,0.156,0.0,0.226,0.273,1.056,6.257,0.05,0
FinalTest,21,2025-07-23T13:28:20.548015+00:00,3800,3800.0104708021854,0.335,0.161,0.0,0.295,0.574,2.857,98.199,0.048,0
FinalTest,22,2025-07-23T13:29:21.784374+00:00,3600,3599.826135060997,0.25,0.141,0.0,0.317,0.53,2.025,68.206,0.043,1
FinalTest,23,2025-07-23T13:30:22.802652+00:00,3400,3400.0074366664785,0.165,0.115,0.0,0.24,0.339,0.967,29.726,0.048,0
FinalTest,24,2025-07-23T13:31:23.801832+00:00,3200,3199.9927106227083,0.256,0.123,0.0,0.258,0.407,1.839,89.235,0.041,0
FinalTest,25,2025-07-23T13:32:24.711059+00:00,3000,3000.006407163684,0.132,0.11,0.0,0.163,0.192,0.535,6.414,0.046,0
FinalTest,26,2025-07-23T13:33:25.538881+00:00,2800,2800.0117572960357,0.145,0.11,0.0,0.181,0.259,0.695,7.111,0.046,0
FinalTest,27,2025-07-23T13:34:26.359735+00:00,2600,2600.0137693695874,0.111,0.096,0.0,0.14,0.159,0.379,5.529,0.048,0
FinalTest,28,2025-07-23T13:35:27.167671+00:00,2400,2400.0104001195114,0.114,0.099,0.0,0.135,0.156,0.423,12.1,0.047,0
FinalTest,29,2025-07-23T13:36:27.869337+00:00,2200,2199.9814495048145,0.115,0.096,0.0,0.146,0.182,0.397,5.287,0.047,1
FinalTest,30,2025-07-23T13:37:28.474737+00:00,2000,2000.0047926847571,0.136,0.103,0.0,0.229,0.266,0.367,4.264,0.047,0
