Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-09-02T15:24:21.805416+00:00,500,500.01158409337626,0.138,0.101,0.0,0.214,0.298,0.63,4.763,0.07,0
FinalTest,2,2025-09-02T15:25:22.020903+00:00,650,650.017401312509,0.169,0.121,0.0,0.287,0.461,0.736,3.968,0.069,0
FinalTest,3,2025-09-02T15:26:22.322200+00:00,800,800.0169771336045,0.196,0.121,0.0,0.299,0.498,1.933,5.152,0.065,0
FinalTest,4,2025-09-02T15:27:22.743926+00:00,950,950.0071810884484,0.228,0.116,0.0,0.275,0.75,2.792,5.409,0.052,0
FinalTest,5,2025-09-02T15:28:23.127531+00:00,1100,1100.0100955443204,0.196,0.125,0.0,0.4,0.569,0.856,21.141,0.058,0
FinalTest,6,2025-09-02T15:29:23.596495+00:00,1300,1300.0121015093168,0.208,0.116,0.0,0.429,0.593,1.131,17.957,0.055,0
FinalTest,7,2025-09-02T15:30:24.103244+00:00,1500,1500.0023994138314,0.196,0.121,0.0,0.325,0.488,1.462,8.234,0.055,0
FinalTest,8,2025-09-02T15:31:24.731470+00:00,1700,1700.0001685266834,0.303,0.192,0.0,0.463,0.858,2.591,11.526,0.06,0
FinalTest,9,2025-09-02T15:32:25.411097+00:00,1900,1900.0036079801846,0.203,0.135,0.0,0.318,0.45,1.647,11.349,0.053,0
FinalTest,10,2025-09-02T15:33:26.130880+00:00,2100,2100.0073006816556,0.186,0.125,0.0,0.299,0.429,1.414,6.54,0.051,0
FinalTest,11,2025-09-02T15:34:26.881485+00:00,2300,2300.0040153086766,0.21,0.115,0.0,0.24,0.316,0.967,71.353,0.049,0
FinalTest,12,2025-09-02T15:35:27.805899+00:00,2500,2500.003458004783,0.212,0.116,0.0,0.307,0.512,2.109,32.579,0.047,0
FinalTest,13,2025-09-02T15:36:28.679624+00:00,2700,2700.0098338417806,0.202,0.126,0.0,0.307,0.503,1.521,6.599,0.048,0
FinalTest,14,2025-09-02T15:37:29.609261+00:00,2900,2900.007283057004,0.213,0.126,0.0,0.281,0.418,1.488,52.627,0.047,0
FinalTest,15,2025-09-02T15:38:30.618856+00:00,3100,3100.017358745542,0.176,0.123,0.0,0.26,0.371,1.216,15.669,0.047,0
FinalTest,16,2025-09-02T15:39:31.720479+00:00,3300,3299.9956924606226,0.257,0.126,0.0,0.362,0.746,2.654,45.836,0.045,0
FinalTest,17,2025-09-02T15:40:33.084054+00:00,3500,3499.9394022960832,0.583,0.184,0.0,1.299,2.152,6.13,82.821,0.047,0
FinalTest,18,2025-09-02T15:41:34.444096+00:00,3700,3699.9642026825886,0.875,0.151,0.0,0.45,1.014,10.126,207.873,0.047,0
FinalTest,19,2025-09-02T15:42:35.712472+00:00,3900,3899.9794193932244,0.364,0.15,0.0,0.415,0.643,3.293,101.28,0.045,0
FinalTest,20,2025-09-02T15:43:37.002685+00:00,4000,3999.990904373654,0.393,0.158,0.0,0.406,0.917,3.314,102.537,0.043,0
FinalTest,21,2025-09-02T15:44:38.279690+00:00,3800,3800.027561155683,0.787,0.178,0.0,0.674,1.606,8.798,184.602,0.046,0
FinalTest,22,2025-09-02T15:45:39.514243+00:00,3600,3600.004581434918,0.505,0.172,0.0,0.818,1.951,6.004,74.778,0.046,0
FinalTest,23,2025-09-02T15:46:40.581305+00:00,3400,3400.0185008527405,0.317,0.138,0.0,0.459,1.02,3.23,38.822,0.045,0
FinalTest,24,2025-09-02T15:47:41.623872+00:00,3200,3199.997132535903,0.151,0.109,0.0,0.205,0.296,1.086,9.313,0.044,0
FinalTest,25,2025-09-02T15:48:42.783021+00:00,3000,3000.0013320598578,0.268,0.138,0.0,0.389,0.652,2.324,59.309,0.046,0
FinalTest,26,2025-09-02T15:49:43.741508+00:00,2800,2799.995418419621,0.392,0.143,0.0,0.616,1.1,3.546,80.813,0.048,0
FinalTest,27,2025-09-02T15:50:44.546399+00:00,2600,2600.0039722948654,0.281,0.131,0.0,0.474,0.785,2.234,55.964,0.048,0
FinalTest,28,2025-09-02T15:51:45.303370+00:00,2400,2400.0131664074643,0.208,0.121,0.0,0.301,0.481,2.193,15.851,0.048,0
FinalTest,29,2025-09-02T15:52:46.000274+00:00,2200,2200.0032776463804,0.114,0.099,0.0,0.157,0.189,0.313,15.202,0.047,0
FinalTest,30,2025-09-02T15:53:46.620012+00:00,2000,2000.0307722067903,0.115,0.098,0.0,0.158,0.192,0.344,11.192,0.049,0
