Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-09-02T17:18:54.290037+00:00,500,500.011579376491,0.132,0.101,0.0,0.196,0.284,0.532,4.146,0.07,0
FinalTest,2,2025-09-02T17:19:54.518586+00:00,650,650.021713141133,0.171,0.115,0.0,0.302,0.45,0.88,7.183,0.069,0
FinalTest,3,2025-09-02T17:20:54.796480+00:00,800,800.0226315735504,0.204,0.108,0.0,0.369,0.6,1.769,7.309,0.058,0
FinalTest,4,2025-09-02T17:21:55.128593+00:00,950,950.0019929933478,0.23,0.108,0.0,0.292,0.768,2.859,13.975,0.057,0
FinalTest,5,2025-09-02T17:22:55.541805+00:00,1100,1100.0116637353406,0.2,0.107,0.0,0.485,0.598,0.807,9.57,0.058,0
FinalTest,6,2025-09-02T17:23:55.975141+00:00,1300,1300.0009203139848,0.238,0.116,0.0,0.552,0.755,1.362,18.997,0.056,0
FinalTest,7,2025-09-02T17:24:56.492885+00:00,1500,1500.0036580839212,0.217,0.119,0.0,0.408,0.646,1.706,9.752,0.058,0
FinalTest,8,2025-09-02T17:25:57.056031+00:00,1700,1700.008598464455,0.2,0.114,0.0,0.295,0.493,2.127,21.523,0.059,0
FinalTest,9,2025-09-02T17:26:57.658497+00:00,1900,1900.011456416239,0.156,0.123,0.0,0.249,0.315,0.543,8.108,0.051,0
FinalTest,10,2025-09-02T17:27:58.378299+00:00,2100,2100.007450441433,0.161,0.122,0.0,0.251,0.321,0.625,18.068,0.049,0
FinalTest,11,2025-09-02T17:28:59.145189+00:00,2300,2300.004982270793,0.151,0.12,0.0,0.233,0.296,0.596,7.599,0.046,0
FinalTest,12,2025-09-02T17:29:59.972513+00:00,2500,2499.998382948599,0.429,0.175,0.0,0.783,1.627,4.4,55.802,0.048,0
FinalTest,13,2025-09-02T17:31:00.845886+00:00,2700,2700.005008014289,0.32,0.134,0.0,0.63,1.249,2.85,25.991,0.046,0
FinalTest,14,2025-09-02T17:32:01.892875+00:00,2900,2900.0119309309866,0.252,0.126,0.0,0.432,0.68,1.893,43.755,0.045,0
FinalTest,15,2025-09-02T17:33:02.956283+00:00,3100,3100.0156550798915,0.215,0.125,0.0,0.3,0.471,2.18,30.7,0.046,0
FinalTest,16,2025-09-02T17:34:04.050311+00:00,3300,3299.986650780826,0.359,0.173,0.0,0.569,1.032,3.585,50.817,0.044,0
FinalTest,17,2025-09-02T17:35:05.218050+00:00,3500,3499.969380309593,0.508,0.174,0.0,0.703,1.368,5.968,101.06,0.047,0
FinalTest,18,2025-09-02T17:36:06.393648+00:00,3700,3700.000175857467,0.325,0.145,0.0,0.594,0.984,3.13,59.437,0.044,0
FinalTest,19,2025-09-02T17:37:07.806516+00:00,3900,3900.0051224774006,0.277,0.149,0.0,0.378,0.707,2.502,49.358,0.046,0
FinalTest,20,2025-09-02T17:38:09.068744+00:00,4000,3999.979955133408,0.629,0.173,0.0,0.633,1.397,5.98,176.327,0.045,0
FinalTest,21,2025-09-02T17:39:10.321874+00:00,3800,3800.0074064435867,0.419,0.163,0.0,0.589,1.326,3.865,88.216,0.049,0
FinalTest,22,2025-09-02T17:40:11.586465+00:00,3600,3599.9726188079626,0.372,0.153,0.0,0.495,0.968,3.639,93.868,0.046,0
FinalTest,23,2025-09-02T17:41:12.632709+00:00,3400,3400.055671085309,0.31,0.14,0.0,0.426,0.876,2.88,70.118,0.049,0
FinalTest,24,2025-09-02T17:42:13.653028+00:00,3200,3200.0521800508477,0.143,0.105,0.0,0.168,0.208,1.308,8.058,0.045,0
FinalTest,25,2025-09-02T17:43:14.757265+00:00,3000,3000.0066668351865,0.387,0.165,0.0,0.589,1.139,3.414,78.603,0.046,0
FinalTest,26,2025-09-02T17:44:15.784330+00:00,2800,2800.017701506542,0.403,0.15,0.0,0.807,1.563,4.24,35.486,0.047,0
FinalTest,27,2025-09-02T17:45:16.816533+00:00,2600,2600.0092079769183,0.317,0.135,0.0,0.582,1.039,3.101,34.131,0.045,0
FinalTest,28,2025-09-02T17:46:17.543773+00:00,2400,2400.005341451888,0.19,0.116,0.0,0.266,0.421,2.006,12.397,0.046,0
FinalTest,29,2025-09-02T17:47:18.227406+00:00,2200,2200.0049213789084,0.11,0.099,0.0,0.141,0.165,0.281,5.652,0.046,0
FinalTest,30,2025-09-02T17:48:18.847802+00:00,2000,2000.0123217119253,0.113,0.099,0.0,0.152,0.182,0.321,6.01,0.048,0
