Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-07-21T18:58:14.510225+00:00,500,500.01416080104525,0.211,0.149,0.0,0.439,0.606,0.846,4.4,0.064,0
FinalTest,2,2025-07-21T18:59:14.741750+00:00,650,650.0197831029244,0.21,0.151,0.0,0.399,0.549,0.84,4.135,0.063,0
FinalTest,3,2025-07-21T19:00:15.054345+00:00,800,800.0161325519841,0.228,0.16,0.0,0.464,0.63,0.967,7.758,0.072,0
FinalTest,4,2025-07-21T19:01:15.351673+00:00,950,950.0179348297743,0.227,0.149,0.0,0.452,0.667,1.054,7.056,0.06,0
FinalTest,5,2025-07-21T19:01:23.050185+00:00,1100,1100.0763420637759,0.109,0.097,0.0,0.139,0.17,0.314,1.73,0.061,0
