Test_ID,Minute,Time,RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Min_Latency,Errors
FinalTest,1,2025-07-25T16:40:06.274697+00:00,500,500.01067937809336,0.092,0.087,0.0,0.102,0.12,0.215,3.942,0.062,0
FinalTest,2,2025-07-25T16:41:06.473308+00:00,650,650.020977065292,0.092,0.088,0.0,0.102,0.112,0.167,2.704,0.067,0
FinalTest,3,2025-07-25T16:42:06.718444+00:00,800,800.0225910645939,0.093,0.089,0.0,0.102,0.112,0.179,3.395,0.064,0
FinalTest,4,2025-07-25T16:43:07.006226+00:00,950,950.0080529490959,0.094,0.088,0.0,0.112,0.128,0.187,1.989,0.058,0
FinalTest,5,2025-07-25T16:44:07.380357+00:00,1100,1099.9982576330272,0.094,0.089,0.0,0.111,0.123,0.198,3.321,0.051,1
FinalTest,6,2025-07-25T16:45:07.846553+00:00,1300,1300.0053742222171,0.109,0.094,0.0,0.148,0.194,0.333,4.115,0.052,0
FinalTest,7,2025-07-25T16:46:08.319287+00:00,1500,1500.0099513660193,0.113,0.097,0.0,0.154,0.195,0.324,3.693,0.05,0
FinalTest,8,2025-07-25T16:47:08.871487+00:00,1700,1700.0092758172786,0.128,0.102,0.0,0.196,0.249,0.412,4.218,0.055,0
FinalTest,9,2025-07-25T16:48:09.532314+00:00,1900,1900.007037784402,0.125,0.106,0.0,0.175,0.216,0.38,6.462,0.049,0
FinalTest,10,2025-07-25T16:49:10.206375+00:00,2100,2100.009803510766,0.138,0.11,0.0,0.204,0.271,0.478,6.751,0.052,0
FinalTest,11,2025-07-25T16:50:10.982044+00:00,2300,2300.0141795901673,0.128,0.106,0.0,0.179,0.234,0.446,6.028,0.047,0
FinalTest,12,2025-07-25T16:51:11.787301+00:00,2500,2499.999615744936,0.138,0.112,0.0,0.195,0.261,0.529,11.691,0.049,0
FinalTest,13,2025-07-25T16:52:12.748600+00:00,2700,2700.0122306054027,0.156,0.126,0.0,0.228,0.292,0.568,8.37,0.045,0
FinalTest,14,2025-07-25T16:53:13.621165+00:00,2900,2898.138090035708,0.364,0.13,0.0,0.229,0.312,1.071,146.702,0.045,1
FinalTest,15,2025-07-25T16:54:14.619886+00:00,3100,3100.0072906546766,0.131,0.117,0.0,0.178,0.21,0.429,4.314,0.041,0
FinalTest,16,2025-07-25T16:55:15.703142+00:00,3300,3299.971648154291,0.138,0.119,0.0,0.193,0.234,0.504,5.003,0.044,2
FinalTest,17,2025-07-25T16:56:16.847755+00:00,3500,3499.988108308776,0.29,0.133,0.0,0.232,0.328,2.018,108.151,0.044,0
FinalTest,18,2025-07-25T16:57:18.112756+00:00,3700,3700.010205150783,0.149,0.12,0.0,0.224,0.281,0.615,4.965,0.043,0
FinalTest,19,2025-07-25T16:58:19.354647+00:00,3900,3899.9763898029346,0.31,0.133,0.0,0.312,0.416,2.622,105.775,0.044,0
FinalTest,20,2025-07-25T16:59:20.604527+00:00,4000,4000.0374092165257,0.684,0.176,0.0,0.391,0.63,9.072,186.452,0.045,0
FinalTest,21,2025-07-25T17:00:21.787867+00:00,3800,3800.060343610241,0.294,0.174,0.0,0.438,0.564,1.966,68.233,0.046,0
FinalTest,22,2025-07-25T17:01:22.915439+00:00,3600,3600.0481872485752,0.204,0.157,0.0,0.37,0.467,0.828,7.023,0.042,0
FinalTest,23,2025-07-25T17:02:24.022661+00:00,3400,3399.9970026246165,0.311,0.147,0.0,0.279,0.398,2.315,107.75,0.044,0
FinalTest,24,2025-07-25T17:03:25.002375+00:00,3200,3199.9692656283714,0.16,0.123,0.0,0.205,0.264,0.728,26.333,0.046,1
FinalTest,25,2025-07-25T17:04:26.037474+00:00,3000,3000.014629306732,0.136,0.119,0.0,0.189,0.23,0.464,3.916,0.044,0
FinalTest,26,2025-07-25T17:05:26.864621+00:00,2800,2800.0033428105553,0.163,0.115,0.0,0.184,0.222,0.487,47.612,0.049,0
FinalTest,27,2025-07-25T17:06:27.668051+00:00,2600,2600.0037281598093,0.129,0.107,0.0,0.177,0.226,0.471,4.803,0.047,0
FinalTest,28,2025-07-25T17:07:28.429977+00:00,2400,2400.007891494083,0.132,0.113,0.0,0.18,0.237,0.468,4.569,0.044,0
FinalTest,29,2025-07-25T17:08:29.095888+00:00,2200,2199.9964328524507,0.121,0.102,0.0,0.16,0.204,0.386,19.501,0.047,0
FinalTest,30,2025-07-25T17:09:29.699385+00:00,2000,2000.03363013215,0.1,0.093,0.0,0.128,0.143,0.242,3.24,0.047,0
