System - Date,System - Time,System - IPC,System - L3MISS,System - L2MISS,System - READ,System - WRITE,System - PhysIPC,System - PhysIPC%,System Core C-States - C0res%,System Core C-States - C1res%,System Core C-States - C6res%,System Pack C-States - C0res%,System Pack C-States - C6res%
2025-07-21,22:44:00.670,3.50,0.01,0.06,1.73,1.36,7.00,139.96,0.22,75.03,0.00,97.45,0.11
2025-07-21,22:44:02.669,2.93,0.01,0.07,1.99,1.47,5.87,117.36,0.19,81.54,0.00,99.17,0.01
2025-07-21,22:44:04.670,3.20,0.01,0.05,1.78,1.39,6.39,127.87,0.16,80.23,0.00,99.41,0.01
2025-07-21,22:44:06.670,3.47,0.01,0.06,1.94,1.46,6.94,138.77,0.24,80.43,0.00,99.18,0.01
2025-07-21,22:44:08.671,3.40,0.01,0.06,1.87,1.42,6.80,136.08,0.22,81.42,0.00,99.28,0.00
2025-07-21,22:44:10.670,3.30,0.01,0.07,2.20,1.53,6.60,131.97,0.24,80.54,0.00,98.94,0.03
2025-07-21,22:44:12.671,3.32,0.02,0.08,1.87,1.41,6.64,132.81,0.23,80.26,0.00,98.79,0.04
2025-07-21,22:44:14.670,3.30,0.01,0.05,1.76,1.37,6.60,132.04,0.17,79.49,0.00,99.18,0.02
2025-07-21,22:44:16.670,2.89,0.02,0.06,1.80,1.37,5.77,115.50,0.15,81.12,0.00,99.17,0.01
2025-07-21,22:44:18.671,2.76,0.01,0.07,1.85,1.40,5.52,110.45,0.18,81.36,0.00,99.20,0.03
2025-07-21,22:44:20.671,3.23,0.01,0.06,1.79,1.40,6.45,129.07,0.17,79.95,0.00,99.42,0.01
2025-07-21,22:44:22.672,3.54,0.01,0.06,1.85,1.42,7.08,141.51,0.21,80.38,0.00,99.39,0.01
2025-07-21,22:44:24.671,3.48,0.01,0.06,1.93,1.43,6.96,139.12,0.21,80.41,0.00,98.91,0.00
2025-07-21,22:44:26.671,3.50,0.01,0.06,1.87,1.42,7.01,140.16,0.22,80.99,0.00,99.16,0.01
2025-07-21,22:44:28.672,3.38,0.01,0.05,1.84,1.43,6.75,135.05,0.17,82.64,0.00,99.58,0.00
2025-07-21,22:44:30.672,3.33,0.01,0.06,1.97,1.48,6.66,133.11,0.19,81.84,0.00,99.41,0.01
2025-07-21,22:44:32.673,3.29,0.02,0.08,1.91,1.48,6.57,131.48,0.25,82.39,0.00,99.60,0.00
2025-07-21,22:44:34.672,3.43,0.01,0.06,1.79,1.39,6.87,137.34,0.22,78.80,0.00,99.14,0.02
2025-07-21,22:44:36.673,3.04,0.02,0.07,1.94,1.44,6.08,121.64,0.19,79.21,0.00,98.94,0.03
2025-07-21,22:44:38.672,3.16,0.02,0.06,1.93,1.42,6.31,126.22,0.19,81.81,0.00,99.23,0.01
2025-07-21,22:44:40.672,3.15,0.01,0.05,2.05,1.51,6.31,126.11,0.15,80.80,0.00,99.35,0.02
2025-07-21,22:44:42.673,3.37,0.01,0.06,1.89,1.39,6.73,134.67,0.21,80.41,0.00,99.04,0.02
2025-07-21,22:44:44.672,3.15,0.01,0.05,1.76,1.41,6.30,125.92,0.15,80.53,0.00,99.46,0.00
2025-07-21,22:44:46.673,3.20,0.01,0.06,1.80,1.41,6.39,127.88,0.16,80.27,0.00,99.23,0.01
2025-07-21,22:44:48.672,3.23,0.02,0.12,1.93,1.43,6.46,129.25,0.27,81.87,0.00,99.44,0.01
2025-07-21,22:44:50.672,3.41,0.01,0.06,1.78,1.38,6.81,136.21,0.21,80.00,0.00,98.95,0.02
2025-07-21,22:44:52.673,3.22,0.01,0.06,1.83,1.39,6.43,128.65,0.18,79.80,0.00,98.94,0.03
2025-07-21,22:44:54.673,3.34,0.01,0.06,1.88,1.43,6.68,133.56,0.20,80.99,0.00,99.26,0.02
2025-07-21,22:44:56.674,3.42,0.01,0.07,1.81,1.43,6.84,136.84,0.23,81.17,0.00,99.14,0.03
2025-07-21,22:44:58.673,3.52,0.01,0.06,1.92,1.45,7.05,140.91,0.21,81.48,0.00,99.26,0.01
2025-07-21,22:45:00.674,3.48,0.01,0.06,1.81,1.41,6.96,139.27,0.22,80.09,0.00,99.05,0.00
2025-07-21,22:45:02.673,3.33,0.02,0.08,1.95,1.46,6.65,133.07,0.25,80.80,0.00,98.94,0.04
2025-07-21,22:45:04.674,3.14,0.01,0.06,1.78,1.38,6.28,125.57,0.16,80.09,0.00,99.13,0.03
2025-07-21,22:45:06.673,3.49,0.01,0.06,1.94,1.47,6.99,139.74,0.24,80.65,0.00,99.51,0.00
2025-07-21,22:45:08.674,3.48,0.01,0.07,1.95,1.44,6.96,139.12,0.23,81.20,0.00,99.24,0.01
2025-07-21,22:45:10.674,3.36,0.02,0.08,2.21,1.54,6.71,134.27,0.26,81.46,0.00,99.19,0.01
2025-07-21,22:45:12.674,3.34,0.01,0.06,1.83,1.42,6.68,133.51,0.18,81.00,0.00,99.08,0.01
2025-07-21,22:45:14.675,3.39,0.01,0.06,1.73,1.39,6.79,135.77,0.17,80.18,0.00,99.50,0.01
2025-07-21,22:45:16.674,3.49,0.01,0.06,1.81,1.42,6.99,139.79,0.21,79.95,0.00,99.20,0.03
2025-07-21,22:45:18.675,3.51,0.01,0.06,1.89,1.43,7.02,140.49,0.24,80.18,0.00,99.19,0.02
2025-07-21,22:45:20.674,3.44,0.01,0.07,1.81,1.39,6.88,137.62,0.25,79.53,0.00,98.92,0.00
2025-07-21,22:45:22.675,3.45,0.01,0.07,1.89,1.39,6.91,138.20,0.23,81.83,0.00,99.05,0.03
2025-07-21,22:45:24.674,3.40,0.01,0.06,1.79,1.40,6.80,135.97,0.20,81.03,0.00,99.37,0.00
2025-07-21,22:45:26.675,3.23,0.01,0.06,1.80,1.41,6.46,129.15,0.19,80.53,0.00,99.29,0.02
2025-07-21,22:45:28.675,2.67,0.02,0.09,1.95,1.45,5.34,106.77,0.18,81.84,0.00,99.15,0.00
2025-07-21,22:45:30.675,3.21,0.01,0.05,1.76,1.40,6.43,128.54,0.14,80.90,0.00,99.44,0.01
2025-07-21,22:45:32.676,2.60,0.01,0.07,1.86,1.45,5.21,104.19,0.16,80.98,0.00,99.26,0.00
2025-07-21,22:45:34.675,2.72,0.01,0.07,1.82,1.41,5.45,108.99,0.15,80.17,0.00,99.41,0.00
2025-07-21,22:45:36.676,3.23,0.01,0.06,1.99,1.48,6.46,129.18,0.17,80.98,0.00,99.06,0.00
2025-07-21,22:45:38.675,3.18,0.02,0.07,1.95,1.44,6.36,127.19,0.21,81.06,0.00,99.10,0.03
2025-07-21,22:45:40.676,2.36,0.03,0.11,2.35,1.52,4.71,94.28,0.21,81.96,0.00,99.26,0.01
2025-07-21,22:45:42.675,3.62,0.01,0.06,1.78,1.34,7.23,144.64,0.23,79.47,0.00,99.04,0.01
2025-07-21,22:45:44.676,3.41,0.01,0.05,1.80,1.38,6.83,136.58,0.19,81.01,0.00,99.42,0.02
2025-07-21,22:45:46.675,3.47,0.01,0.06,1.79,1.39,6.93,138.66,0.22,79.32,0.00,99.22,0.03
2025-07-21,22:45:48.676,3.17,0.01,0.06,1.88,1.43,6.34,126.74,0.17,80.74,0.00,99.18,0.01
2025-07-21,22:45:50.676,2.82,0.02,0.09,1.82,1.44,5.64,112.73,0.16,81.96,0.00,99.80,0.00
2025-07-21,22:45:52.676,3.00,0.01,0.05,1.79,1.37,6.00,120.01,0.14,80.18,0.00,99.26,0.02
2025-07-21,22:45:54.677,2.77,0.01,0.06,1.82,1.40,5.54,110.82,0.16,81.87,0.00,99.17,0.04
2025-07-21,22:45:56.676,3.47,0.01,0.06,1.83,1.40,6.94,138.75,0.22,80.32,0.00,99.28,0.00
2025-07-21,22:45:58.677,3.19,0.01,0.05,1.86,1.41,6.37,127.41,0.14,81.22,0.00,99.34,0.01
2025-07-21,22:46:00.676,3.31,0.01,0.06,1.88,1.42,6.63,132.57,0.18,80.20,0.00,99.27,0.01
2025-07-21,22:46:02.677,3.08,0.01,0.05,1.91,1.44,6.16,123.26,0.14,81.59,0.00,99.30,0.02
2025-07-21,22:46:04.676,3.33,0.01,0.06,1.81,1.40,6.66,133.17,0.20,80.43,0.00,99.28,0.01
2025-07-21,22:46:06.677,3.12,0.01,0.06,1.90,1.41,6.24,124.73,0.17,80.90,0.00,99.43,0.00
