Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
4replicas_scenario34_1000rps,4,4_iBench_memBW_pods,34,1000,1000.0055057525353,0.132,0.119,0.0,0.188,0.218,0.298,2.854,0
4replicas_scenario0_1500rps,4,Baseline0,0,1500,1500.0020772466812,0.095,0.092,0.0,0.112,0.121,0.16,5.008,0
4replicas_scenario1_1500rps,4,Baseline1,1,1500,1500.0058904647983,0.094,0.092,0.0,0.111,0.12,0.157,3.642,0
4replicas_scenario2_1500rps,4,Baseline2,2,1500,1500.0041015195482,0.094,0.092,0.0,0.111,0.12,0.159,3.057,0
4replicas_scenario11_1500rps,4,1_iBench_CPU_pod,11,1500,1500.0048982326618,0.094,0.091,0.0,0.111,0.12,0.156,3.135,0
4replicas_scenario12_1500rps,4,2_iBench_CPU_pods,12,1500,1500.0016793018801,0.099,0.092,0.0,0.119,0.162,0.228,3.45,0
4replicas_scenario13_1500rps,4,3_iBench_CPU_pods,13,1500,1500.000941067257,0.095,0.091,0.0,0.111,0.122,0.188,2.704,0
4replicas_scenario14_1500rps,4,4_iBench_CPU_pods,14,1500,1500.0036970176416,0.134,0.104,0.0,0.217,0.237,0.286,3.396,0
4replicas_scenario21_1500rps,4,1_stress-ng_l3_pod,21,1500,1500.002759201406,0.124,0.115,0.0,0.172,0.192,0.278,3.78,0
4replicas_scenario22_1500rps,4,2_stress-ng_l3_pods,22,1500,1499.9998325250187,0.305,0.225,0.0,0.626,0.695,0.83,4.297,0
4replicas_scenario23_1500rps,4,3_stress-ng_l3_pods,23,1500,1500.0015043764924,0.356,0.295,0.0,0.655,0.73,0.93,4.796,0
4replicas_scenario24_1500rps,4,4_stress-ng_l3_pods,24,1500,1500.0043255520086,0.479,0.463,0.0,0.808,0.898,1.16,9.291,0
4replicas_scenario31_1500rps,4,1_iBench_memBW_pod,31,1500,1500.0059704154305,0.105,0.098,0.0,0.134,0.166,0.231,3.971,0
4replicas_scenario32_1500rps,4,2_iBench_memBW_pods,32,1500,1500.0017112860683,0.118,0.102,0.0,0.182,0.207,0.264,3.418,0
4replicas_scenario33_1500rps,4,3_iBench_memBW_pods,33,1500,1500.004143469779,0.115,0.107,0.0,0.156,0.185,0.245,3.194,0
4replicas_scenario34_1500rps,4,4_iBench_memBW_pods,34,1500,1500.0040862444648,0.124,0.112,0.0,0.18,0.203,0.266,3.208,0
4replicas_scenario0_2000rps,4,Baseline0,0,2000,2000.0013148008643,0.095,0.092,0.0,0.113,0.123,0.166,3.372,0
4replicas_scenario1_2000rps,4,Baseline1,1,2000,2000.0020014353363,0.095,0.091,0.0,0.112,0.121,0.164,3.129,0
4replicas_scenario2_2000rps,4,Baseline2,2,2000,2000.001515027578,0.096,0.092,0.0,0.115,0.126,0.205,4.932,0
4replicas_scenario11_2000rps,4,1_iBench_CPU_pod,11,2000,2000.0029957794757,0.104,0.094,0.0,0.134,0.188,0.263,3.28,0
4replicas_scenario12_2000rps,4,2_iBench_CPU_pods,12,2000,2000.0109602822859,0.095,0.092,0.0,0.114,0.124,0.169,5.279,0
4replicas_scenario13_2000rps,4,3_iBench_CPU_pods,13,2000,2000.000190088907,0.169,0.177,0.0,0.243,0.269,0.349,3.631,0
4replicas_scenario14_2000rps,4,4_iBench_CPU_pods,14,2000,2000.003919007679,0.158,0.16,0.0,0.24,0.268,0.348,4.088,0
4replicas_scenario21_2000rps,4,1_stress-ng_l3_pod,21,2000,2000.0004061778602,0.135,0.126,0.0,0.191,0.221,0.335,3.696,0
4replicas_scenario22_2000rps,4,2_stress-ng_l3_pods,22,2000,1999.998214513897,0.259,0.169,0.0,0.61,0.713,0.856,6.047,0
4replicas_scenario23_2000rps,4,3_stress-ng_l3_pods,23,2000,1999.9934432659397,0.416,0.36,0.0,0.75,0.825,1.086,5.791,0
4replicas_scenario24_2000rps,4,4_stress-ng_l3_pods,24,2000,2000.0013690231594,0.496,0.463,0.0,0.81,0.936,1.335,9.563,0
4replicas_scenario31_2000rps,4,1_iBench_memBW_pod,31,2000,2000.003980374534,0.103,0.098,0.0,0.129,0.145,0.214,3.279,0
4replicas_scenario32_2000rps,4,2_iBench_memBW_pods,32,2000,2000.0029550265883,0.122,0.105,0.0,0.188,0.216,0.294,3.482,0
4replicas_scenario33_2000rps,4,3_iBench_memBW_pods,33,2000,2000.0030415268475,0.146,0.129,0.0,0.224,0.253,0.332,4.282,0
4replicas_scenario34_2000rps,4,4_iBench_memBW_pods,34,2000,2000.0022670644228,0.154,0.139,0.0,0.232,0.27,0.358,4.936,0
4replicas_scenario0_2500rps,4,Baseline0,0,2500,2500.0032335875158,0.101,0.095,0.0,0.122,0.144,0.25,3.204,0
4replicas_scenario1_2500rps,4,Baseline1,1,2500,2500.0026214252407,0.103,0.096,0.0,0.126,0.166,0.263,3.584,0
4replicas_scenario2_2500rps,4,Baseline2,2,2500,2500.003406643531,0.097,0.093,0.0,0.116,0.126,0.172,3.505,0
4replicas_scenario11_2500rps,4,1_iBench_CPU_pod,11,2500,2500.013507072976,0.099,0.094,0.0,0.12,0.136,0.227,2.75,0
4replicas_scenario12_2500rps,4,2_iBench_CPU_pods,12,2500,2500.0040886039087,0.105,0.095,0.0,0.132,0.185,0.274,5.332,0
4replicas_scenario13_2500rps,4,3_iBench_CPU_pods,13,2500,2500.001072806016,0.173,0.176,0.0,0.258,0.294,0.402,4.783,0
4replicas_scenario14_2500rps,4,4_iBench_CPU_pods,14,2500,2500.0008070141494,0.182,0.184,0.0,0.263,0.298,0.425,5.18,0
4replicas_scenario21_2500rps,4,1_stress-ng_l3_pod,21,2500,2500.004011440932,0.14,0.126,0.0,0.207,0.241,0.38,3.675,0
4replicas_scenario22_2500rps,4,2_stress-ng_l3_pods,22,2500,2499.9923671699357,0.28,0.198,0.0,0.597,0.722,0.967,8.719,0
4replicas_scenario23_2500rps,4,3_stress-ng_l3_pods,23,2500,2500.0142548868357,0.376,0.292,0.0,0.704,0.797,1.049,6.516,0
4replicas_scenario24_2500rps,4,4_stress-ng_l3_pods,24,2500,2499.9837736192076,0.503,0.464,0.0,0.829,0.971,1.561,19.875,0
4replicas_scenario31_2500rps,4,1_iBench_memBW_pod,31,2500,2500.0018208346596,0.107,0.099,0.0,0.138,0.172,0.274,2.723,0
4replicas_scenario32_2500rps,4,2_iBench_memBW_pods,32,2500,2500.0047529534804,0.108,0.102,0.0,0.137,0.155,0.24,3.33,0
